date,id_coord,plume,set,lat,lon,coord_x,coord_y,path
20230227,id_2774,yes,augmented,18.666666666666668,73.74166666666666,63,35,images/plume_new\20230227_methane_mixing_ratio_id_2774_aug_1
20230227,id_2774,yes,augmented,18.666666666666668,73.74166666666666,1,35,images/plume_new\20230227_methane_mixing_ratio_id_2774_aug_2
20230227,id_4799,yes,augmented,36.635,61.455,55,28,images/plume_new\20230227_methane_mixing_ratio_id_4799_aug_0
20230227,id_4799,yes,augmented,36.635,61.455,9,36,images/plume_new\20230227_methane_mixing_ratio_id_4799_aug_1
20230227,id_4799,yes,augmented,36.635,61.455,55,36,images/plume_new\20230227_methane_mixing_ratio_id_4799_aug_2
20230227,id_6675,yes,augmented,31.52875,74.330625,41,47,images/plume_new\20230227_methane_mixing_ratio_id_6675_aug_0
20230227,id_6675,yes,augmented,31.52875,74.330625,23,17,images/plume_new\20230227_methane_mixing_ratio_id_6675_aug_1
20230227,id_6675,yes,augmented,31.52875,74.330625,41,17,images/plume_new\20230227_methane_mixing_ratio_id_6675_aug_2
20230227,id_8613,yes,augmented,24.29,90.195,35,52,images/plume_new\20230227_methane_mixing_ratio_id_8613_aug_0
20230227,id_8613,yes,augmented,24.29,90.195,29,12,images/plume_new\20230227_methane_mixing_ratio_id_8613_aug_1
20230227,id_8613,yes,augmented,24.29,90.195,35,12,images/plume_new\20230227_methane_mixing_ratio_id_8613_aug_2
20230227,id_9907,yes,augmented,-34.55125,-58.58625,6,26,images/plume_new\20230227_methane_mixing_ratio_id_9907_aug_0
20230227,id_9907,yes,augmented,-34.55125,-58.58625,58,38,images/plume_new\20230227_methane_mixing_ratio_id_9907_aug_1
20230227,id_9907,yes,augmented,-34.55125,-58.58625,6,38,images/plume_new\20230227_methane_mixing_ratio_id_9907_aug_2
20230228,id_2863,yes,augmented,20.4425,-97.5275,52,37,images/plume_new\20230228_methane_mixing_ratio_id_2863_aug_0
20230228,id_2863,yes,augmented,20.4425,-97.5275,12,27,images/plume_new\20230228_methane_mixing_ratio_id_2863_aug_1
20230228,id_2863,yes,augmented,20.4425,-97.5275,52,27,images/plume_new\20230228_methane_mixing_ratio_id_2863_aug_2
20230228,id_6084,yes,augmented,26.756666666666664,80.97333333333334,36,53,images/plume_new\20230228_methane_mixing_ratio_id_6084_aug_0
20230228,id_6084,yes,augmented,26.756666666666664,80.97333333333334,28,11,images/plume_new\20230228_methane_mixing_ratio_id_6084_aug_1
20230228,id_6084,yes,augmented,26.756666666666664,80.97333333333334,36,11,images/plume_new\20230228_methane_mixing_ratio_id_6084_aug_2
20230228,id_6464,yes,augmented,27.0075,81.03999999999999,42,9,images/plume_new\20230228_methane_mixing_ratio_id_6464_aug_0
20230228,id_6464,yes,augmented,27.0075,81.03999999999999,22,55,images/plume_new\20230228_methane_mixing_ratio_id_6464_aug_1
20230228,id_6464,yes,augmented,27.0075,81.03999999999999,42,55,images/plume_new\20230228_methane_mixing_ratio_id_6464_aug_2
20230228,id_6551,yes,augmented,21.19,72.79666666666667,10,7,images/plume_new\20230228_methane_mixing_ratio_id_6551_aug_0
20230228,id_6551,yes,augmented,21.19,72.79666666666667,54,57,images/plume_new\20230228_methane_mixing_ratio_id_6551_aug_1
20230228,id_6551,yes,augmented,21.19,72.79666666666667,10,57,images/plume_new\20230228_methane_mixing_ratio_id_6551_aug_2
20230228,id_8446,yes,augmented,22.930625,72.536875,57,-8,images/plume_new\20230228_methane_mixing_ratio_id_8446_aug_0
20230228,id_8446,yes,augmented,22.930625,72.536875,7,72,images/plume_new\20230228_methane_mixing_ratio_id_8446_aug_1
20230228,id_8446,yes,augmented,22.930625,72.536875,57,72,images/plume_new\20230228_methane_mixing_ratio_id_8446_aug_2
20230228,id_9028,yes,augmented,22.286666666666665,73.12666666666667,42,16,images/plume_new\20230228_methane_mixing_ratio_id_9028_aug_0
20230228,id_9028,yes,augmented,22.286666666666665,73.12666666666667,22,48,images/plume_new\20230228_methane_mixing_ratio_id_9028_aug_1
20230228,id_9028,yes,augmented,22.286666666666665,73.12666666666667,42,48,images/plume_new\20230228_methane_mixing_ratio_id_9028_aug_2
20230301,id_6084,yes,augmented,26.756666666666664,80.97333333333334,35,67,images/plume_new\20230301_methane_mixing_ratio_id_6084_aug_0
20230301,id_6084,yes,augmented,26.756666666666664,80.97333333333334,29,-3,images/plume_new\20230301_methane_mixing_ratio_id_6084_aug_1
20230301,id_6084,yes,augmented,26.756666666666664,80.97333333333334,35,-3,images/plume_new\20230301_methane_mixing_ratio_id_6084_aug_2
20230301,id_6546,yes,augmented,21.06,84.93666666666667,6,15,images/plume_new\20230301_methane_mixing_ratio_id_6546_aug_0
20230301,id_6546,yes,augmented,21.06,84.93666666666667,58,49,images/plume_new\20230301_methane_mixing_ratio_id_6546_aug_1
20230301,id_6546,yes,augmented,21.06,84.93666666666667,6,49,images/plume_new\20230301_methane_mixing_ratio_id_6546_aug_2
20230301,id_6747,yes,augmented,25.79,85.395,11,25,images/plume_new\20230301_methane_mixing_ratio_id_6747_aug_0
20230301,id_6747,yes,augmented,25.79,85.395,53,39,images/plume_new\20230301_methane_mixing_ratio_id_6747_aug_1
20230301,id_6747,yes,augmented,25.79,85.395,11,39,images/plume_new\20230301_methane_mixing_ratio_id_6747_aug_2
20230302,id_3353,yes,augmented,22.528,88.452,48,40,images/plume_new\20230302_methane_mixing_ratio_id_3353_aug_0
20230302,id_3353,yes,augmented,22.528,88.452,16,24,images/plume_new\20230302_methane_mixing_ratio_id_3353_aug_1
20230302,id_3353,yes,augmented,22.528,88.452,48,24,images/plume_new\20230302_methane_mixing_ratio_id_3353_aug_2
20230302,id_7964,yes,augmented,20.89,85.20500000000001,2,16,images/plume_new\20230302_methane_mixing_ratio_id_7964_aug_0
20230302,id_7964,yes,augmented,20.89,85.20500000000001,62,48,images/plume_new\20230302_methane_mixing_ratio_id_7964_aug_1
20230302,id_7964,yes,augmented,20.89,85.20500000000001,2,48,images/plume_new\20230302_methane_mixing_ratio_id_7964_aug_2
20230302,id_9482,yes,augmented,23.95375,90.21875,26,50,images/plume_new\20230302_methane_mixing_ratio_id_9482_aug_0
20230302,id_9482,yes,augmented,23.95375,90.21875,38,14,images/plume_new\20230302_methane_mixing_ratio_id_9482_aug_1
20230302,id_9482,yes,augmented,23.95375,90.21875,26,14,images/plume_new\20230302_methane_mixing_ratio_id_9482_aug_2
20230303,id_6245,yes,augmented,23.55,90.745,12,8,images/plume_new\20230303_methane_mixing_ratio_id_6245_aug_0
20230303,id_6245,yes,augmented,23.55,90.745,52,56,images/plume_new\20230303_methane_mixing_ratio_id_6245_aug_1
20230303,id_6245,yes,augmented,23.55,90.745,12,56,images/plume_new\20230303_methane_mixing_ratio_id_6245_aug_2
20230303,id_9482,yes,augmented,23.95375,90.21875,23,64,images/plume_new\20230303_methane_mixing_ratio_id_9482_aug_0
20230303,id_9482,yes,augmented,23.95375,90.21875,41,0,images/plume_new\20230303_methane_mixing_ratio_id_9482_aug_1
20230303,id_9482,yes,augmented,23.95375,90.21875,23,0,images/plume_new\20230303_methane_mixing_ratio_id_9482_aug_2
20230304,id_6459,yes,augmented,31.685,-104.02,44,23,images/plume_new\20230304_methane_mixing_ratio_id_6459_aug_0
20230304,id_6459,yes,augmented,31.685,-104.02,20,41,images/plume_new\20230304_methane_mixing_ratio_id_6459_aug_1
20230304,id_6459,yes,augmented,31.685,-104.02,44,41,images/plume_new\20230304_methane_mixing_ratio_id_6459_aug_2
20230304,id_8970,yes,augmented,31.4,-103.415,37,34,images/plume_new\20230304_methane_mixing_ratio_id_8970_aug_0
20230304,id_8970,yes,augmented,31.4,-103.415,27,30,images/plume_new\20230304_methane_mixing_ratio_id_8970_aug_1
20230304,id_8970,yes,augmented,31.4,-103.415,37,30,images/plume_new\20230304_methane_mixing_ratio_id_8970_aug_2
20230305,id_4129,yes,augmented,30.112,71.57000000000001,4,58,images/plume_new\20230305_methane_mixing_ratio_id_4129_aug_0
20230305,id_4129,yes,augmented,30.112,71.57000000000001,60,6,images/plume_new\20230305_methane_mixing_ratio_id_4129_aug_1
20230305,id_4129,yes,augmented,30.112,71.57000000000001,4,6,images/plume_new\20230305_methane_mixing_ratio_id_4129_aug_2
20230307,id_1465,yes,augmented,23.83333333333333,90.46,20,66,images/plume_new\20230307_methane_mixing_ratio_id_1465_aug_0
20230307,id_1465,yes,augmented,23.83333333333333,90.46,44,-2,images/plume_new\20230307_methane_mixing_ratio_id_1465_aug_1
20230307,id_1465,yes,augmented,23.83333333333333,90.46,20,-2,images/plume_new\20230307_methane_mixing_ratio_id_1465_aug_2
20230307,id_2274,yes,augmented,28.51,77.44239999999999,27,56,images/plume_new\20230307_methane_mixing_ratio_id_2274_aug_0
20230307,id_2274,yes,augmented,28.51,77.44239999999999,37,8,images/plume_new\20230307_methane_mixing_ratio_id_2274_aug_1
20230307,id_2274,yes,augmented,28.51,77.44239999999999,27,8,images/plume_new\20230307_methane_mixing_ratio_id_2274_aug_2
20230307,id_3192,yes,augmented,32.845,116.47,13,51,images/plume_new\20230307_methane_mixing_ratio_id_3192_aug_0
20230307,id_3192,yes,augmented,32.845,116.47,51,13,images/plume_new\20230307_methane_mixing_ratio_id_3192_aug_1
20230307,id_3192,yes,augmented,32.845,116.47,13,13,images/plume_new\20230307_methane_mixing_ratio_id_3192_aug_2
20230307,id_5726,yes,augmented,23.60333333333333,86.50999999999999,13,54,images/plume_new\20230307_methane_mixing_ratio_id_5726_aug_0
20230307,id_5726,yes,augmented,23.60333333333333,86.50999999999999,51,10,images/plume_new\20230307_methane_mixing_ratio_id_5726_aug_1
20230307,id_5726,yes,augmented,23.60333333333333,86.50999999999999,13,10,images/plume_new\20230307_methane_mixing_ratio_id_5726_aug_2
20230307,id_8701,yes,augmented,31.44333333333333,74.31666666666666,38,47,images/plume_new\20230307_methane_mixing_ratio_id_8701_aug_0
20230307,id_8701,yes,augmented,31.44333333333333,74.31666666666666,26,17,images/plume_new\20230307_methane_mixing_ratio_id_8701_aug_1
20230307,id_8701,yes,augmented,31.44333333333333,74.31666666666666,38,17,images/plume_new\20230307_methane_mixing_ratio_id_8701_aug_2
20230308,id_4127,yes,augmented,16.86,96.08,18,47,images/plume_new\20230308_methane_mixing_ratio_id_4127_aug_0
20230308,id_4127,yes,augmented,16.86,96.08,46,17,images/plume_new\20230308_methane_mixing_ratio_id_4127_aug_1
20230308,id_4127,yes,augmented,16.86,96.08,18,17,images/plume_new\20230308_methane_mixing_ratio_id_4127_aug_2
20230312,id_6148,yes,augmented,23.4375,90.645,7,-7,images/plume_new\20230312_methane_mixing_ratio_id_6148_aug_0
20230312,id_6148,yes,augmented,23.4375,90.645,57,71,images/plume_new\20230312_methane_mixing_ratio_id_6148_aug_1
20230312,id_6148,yes,augmented,23.4375,90.645,7,71,images/plume_new\20230312_methane_mixing_ratio_id_6148_aug_2
20230312,id_6464,yes,augmented,27.0075,81.03999999999999,43,-3,images/plume_new\20230312_methane_mixing_ratio_id_6464_aug_0
20230312,id_6464,yes,augmented,27.0075,81.03999999999999,21,67,images/plume_new\20230312_methane_mixing_ratio_id_6464_aug_1
20230312,id_6464,yes,augmented,27.0075,81.03999999999999,43,67,images/plume_new\20230312_methane_mixing_ratio_id_6464_aug_2
20230313,id_6245,yes,augmented,23.55,90.745,12,4,images/plume_new\20230313_methane_mixing_ratio_id_6245_aug_0
20230313,id_6245,yes,augmented,23.55,90.745,52,60,images/plume_new\20230313_methane_mixing_ratio_id_6245_aug_1
20230313,id_6245,yes,augmented,23.55,90.745,12,60,images/plume_new\20230313_methane_mixing_ratio_id_6245_aug_2
20230313,id_8773,yes,augmented,51.85,75.446,32,2,images/plume_new\20230313_methane_mixing_ratio_id_8773_aug_0
20230313,id_8773,yes,augmented,51.85,75.446,32,62,images/plume_new\20230313_methane_mixing_ratio_id_8773_aug_1
20230313,id_8773,yes,augmented,51.85,75.446,32,62,images/plume_new\20230313_methane_mixing_ratio_id_8773_aug_2
20230314,id_0765,yes,augmented,15.605,46.0025,50,34,images/plume_new\20230314_methane_mixing_ratio_id_0765_aug_0
20230314,id_0765,yes,augmented,15.605,46.0025,14,30,images/plume_new\20230314_methane_mixing_ratio_id_0765_aug_1
20230314,id_0765,yes,augmented,15.605,46.0025,50,30,images/plume_new\20230314_methane_mixing_ratio_id_0765_aug_2
20230314,id_2542,yes,augmented,35.538,112.524,23,33,images/plume_new\20230314_methane_mixing_ratio_id_2542_aug_0
20230314,id_2542,yes,augmented,35.538,112.524,41,31,images/plume_new\20230314_methane_mixing_ratio_id_2542_aug_1
20230314,id_2542,yes,augmented,35.538,112.524,23,31,images/plume_new\20230314_methane_mixing_ratio_id_2542_aug_2
20230315,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,30,59,images/plume_new\20230315_methane_mixing_ratio_id_3348_aug_0
20230315,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,34,5,images/plume_new\20230315_methane_mixing_ratio_id_3348_aug_1
20230315,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,30,5,images/plume_new\20230315_methane_mixing_ratio_id_3348_aug_2
20230315,id_3485,yes,augmented,53.7,91.05,17,31,images/plume_new\20230315_methane_mixing_ratio_id_3485_aug_0
20230315,id_3485,yes,augmented,53.7,91.05,47,33,images/plume_new\20230315_methane_mixing_ratio_id_3485_aug_1
20230315,id_3485,yes,augmented,53.7,91.05,17,33,images/plume_new\20230315_methane_mixing_ratio_id_3485_aug_2
20230315,id_3510,yes,augmented,37.57,62.0,15,36,images/plume_new\20230315_methane_mixing_ratio_id_3510_aug_0
20230315,id_3510,yes,augmented,37.57,62.0,49,28,images/plume_new\20230315_methane_mixing_ratio_id_3510_aug_1
20230315,id_3510,yes,augmented,37.57,62.0,15,28,images/plume_new\20230315_methane_mixing_ratio_id_3510_aug_2
20230315,id_4447,yes,augmented,53.95454545454545,87.7790909090909,20,15,images/plume_new\20230315_methane_mixing_ratio_id_4447_aug_0
20230315,id_4447,yes,augmented,53.95454545454545,87.7790909090909,44,49,images/plume_new\20230315_methane_mixing_ratio_id_4447_aug_1
20230315,id_4447,yes,augmented,53.95454545454545,87.7790909090909,20,49,images/plume_new\20230315_methane_mixing_ratio_id_4447_aug_2
20230320,id_7352,yes,augmented,37.63,61.65,18,38,images/plume_new\20230320_methane_mixing_ratio_id_7352_aug_0
20230320,id_7352,yes,augmented,37.63,61.65,46,26,images/plume_new\20230320_methane_mixing_ratio_id_7352_aug_1
20230320,id_7352,yes,augmented,37.63,61.65,18,26,images/plume_new\20230320_methane_mixing_ratio_id_7352_aug_2
20230320,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,6,28,images/plume_new\20230320_methane_mixing_ratio_id_8060_aug_0
20230320,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,58,36,images/plume_new\20230320_methane_mixing_ratio_id_8060_aug_1
20230320,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,6,36,images/plume_new\20230320_methane_mixing_ratio_id_8060_aug_2
20230321,id_0013,yes,augmented,37.71666666666667,61.73666666666666,20,30,images/plume_new\20230321_methane_mixing_ratio_id_0013_aug_0
20230321,id_0013,yes,augmented,37.71666666666667,61.73666666666666,44,34,images/plume_new\20230321_methane_mixing_ratio_id_0013_aug_1
20230321,id_0013,yes,augmented,37.71666666666667,61.73666666666666,20,34,images/plume_new\20230321_methane_mixing_ratio_id_0013_aug_2
20230321,id_4799,yes,augmented,36.635,61.455,54,30,images/plume_new\20230321_methane_mixing_ratio_id_4799_aug_0
20230321,id_4799,yes,augmented,36.635,61.455,10,34,images/plume_new\20230321_methane_mixing_ratio_id_4799_aug_1
20230321,id_4799,yes,augmented,36.635,61.455,54,34,images/plume_new\20230321_methane_mixing_ratio_id_4799_aug_2
20230322,id_4447,yes,augmented,53.95454545454545,87.7790909090909,19,15,images/plume_new\20230322_methane_mixing_ratio_id_4447_aug_0
20230322,id_4447,yes,augmented,53.95454545454545,87.7790909090909,45,49,images/plume_new\20230322_methane_mixing_ratio_id_4447_aug_1
20230322,id_4447,yes,augmented,53.95454545454545,87.7790909090909,19,49,images/plume_new\20230322_methane_mixing_ratio_id_4447_aug_2
20230323,id_2274,yes,augmented,28.51,77.44239999999999,24,57,images/plume_new\20230323_methane_mixing_ratio_id_2274_aug_0
20230323,id_2274,yes,augmented,28.51,77.44239999999999,40,7,images/plume_new\20230323_methane_mixing_ratio_id_2274_aug_1
20230323,id_2274,yes,augmented,28.51,77.44239999999999,24,7,images/plume_new\20230323_methane_mixing_ratio_id_2274_aug_2
20230323,id_6426,yes,augmented,23.65,86.5575,15,57,images/plume_new\20230323_methane_mixing_ratio_id_6426_aug_0
20230323,id_6426,yes,augmented,23.65,86.5575,49,7,images/plume_new\20230323_methane_mixing_ratio_id_6426_aug_1
20230323,id_6426,yes,augmented,23.65,86.5575,15,7,images/plume_new\20230323_methane_mixing_ratio_id_6426_aug_2
20230324,id_4928,yes,augmented,38.63363636363636,54.23636363636364,44,-1,images/plume_new\20230324_methane_mixing_ratio_id_4928_aug_0
20230324,id_4928,yes,augmented,38.63363636363636,54.23636363636364,20,65,images/plume_new\20230324_methane_mixing_ratio_id_4928_aug_1
20230324,id_4928,yes,augmented,38.63363636363636,54.23636363636364,44,65,images/plume_new\20230324_methane_mixing_ratio_id_4928_aug_2
20230325,id_9715,yes,augmented,19.12400000000001,72.886,13,6,images/plume_new\20230325_methane_mixing_ratio_id_9715_aug_0
20230325,id_9715,yes,augmented,19.12400000000001,72.886,51,58,images/plume_new\20230325_methane_mixing_ratio_id_9715_aug_1
20230325,id_9715,yes,augmented,19.12400000000001,72.886,13,58,images/plume_new\20230325_methane_mixing_ratio_id_9715_aug_2
20230326,id_7467,yes,augmented,38.74,54.24666666666667,49,-3,images/plume_new\20230326_methane_mixing_ratio_id_7467_aug_0
20230326,id_7467,yes,augmented,38.74,54.24666666666667,15,67,images/plume_new\20230326_methane_mixing_ratio_id_7467_aug_1
20230326,id_7467,yes,augmented,38.74,54.24666666666667,49,67,images/plume_new\20230326_methane_mixing_ratio_id_7467_aug_2
20230327,id_2274,yes,augmented,28.51,77.44239999999999,27,56,images/plume_new\20230327_methane_mixing_ratio_id_2274_aug_0
20230327,id_2274,yes,augmented,28.51,77.44239999999999,37,8,images/plume_new\20230327_methane_mixing_ratio_id_2274_aug_1
20230327,id_2274,yes,augmented,28.51,77.44239999999999,27,8,images/plume_new\20230327_methane_mixing_ratio_id_2274_aug_2
20230327,id_6675,yes,augmented,31.52875,74.330625,40,51,images/plume_new\20230327_methane_mixing_ratio_id_6675_aug_0
20230327,id_6675,yes,augmented,31.52875,74.330625,24,13,images/plume_new\20230327_methane_mixing_ratio_id_6675_aug_1
20230327,id_6675,yes,augmented,31.52875,74.330625,40,13,images/plume_new\20230327_methane_mixing_ratio_id_6675_aug_2
20230327,id_9907,yes,augmented,-34.55125,-58.58625,4,26,images/plume_new\20230327_methane_mixing_ratio_id_9907_aug_0
20230327,id_9907,yes,augmented,-34.55125,-58.58625,60,38,images/plume_new\20230327_methane_mixing_ratio_id_9907_aug_1
20230327,id_9907,yes,augmented,-34.55125,-58.58625,4,38,images/plume_new\20230327_methane_mixing_ratio_id_9907_aug_2
20230328,id_8773,yes,augmented,51.85,75.446,33,13,images/plume_new\20230328_methane_mixing_ratio_id_8773_aug_0
20230328,id_8773,yes,augmented,51.85,75.446,31,51,images/plume_new\20230328_methane_mixing_ratio_id_8773_aug_1
20230328,id_8773,yes,augmented,51.85,75.446,33,51,images/plume_new\20230328_methane_mixing_ratio_id_8773_aug_2
20230329,id_0887,yes,augmented,38.475,54.25,40,-1,images/plume_new\20230329_methane_mixing_ratio_id_0887_aug_0
20230329,id_0887,yes,augmented,38.475,54.25,24,65,images/plume_new\20230329_methane_mixing_ratio_id_0887_aug_1
20230329,id_0887,yes,augmented,38.475,54.25,40,65,images/plume_new\20230329_methane_mixing_ratio_id_0887_aug_2
20230329,id_3201,yes,augmented,61.045,61.855,25,49,images/plume_new\20230329_methane_mixing_ratio_id_3201_aug_0
20230329,id_3201,yes,augmented,61.045,61.855,39,15,images/plume_new\20230329_methane_mixing_ratio_id_3201_aug_1
20230329,id_3201,yes,augmented,61.045,61.855,25,15,images/plume_new\20230329_methane_mixing_ratio_id_3201_aug_2
20230329,id_8773,yes,augmented,51.85,75.446,24,8,images/plume_new\20230329_methane_mixing_ratio_id_8773_aug_0
20230329,id_8773,yes,augmented,51.85,75.446,40,56,images/plume_new\20230329_methane_mixing_ratio_id_8773_aug_1
20230329,id_8773,yes,augmented,51.85,75.446,24,56,images/plume_new\20230329_methane_mixing_ratio_id_8773_aug_2
20230330,id_0887,yes,augmented,38.475,54.25,43,11,images/plume_new\20230330_methane_mixing_ratio_id_0887_aug_0
20230330,id_0887,yes,augmented,38.475,54.25,21,53,images/plume_new\20230330_methane_mixing_ratio_id_0887_aug_1
20230330,id_0887,yes,augmented,38.475,54.25,43,53,images/plume_new\20230330_methane_mixing_ratio_id_0887_aug_2
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,7,35,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_0
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,7,35,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_0
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,57,29,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_1
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,57,29,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_1
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,7,29,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_2
20230330,id_8060,yes,augmented,37.260000000000005,-82.19200000000001,7,29,images/plume_new\20230330_methane_mixing_ratio_id_8060_aug_2
20230402,id_6675,yes,augmented,31.52875,74.330625,40,38,images/plume_new\20230402_methane_mixing_ratio_id_6675_aug_0
20230402,id_6675,yes,augmented,31.52875,74.330625,24,26,images/plume_new\20230402_methane_mixing_ratio_id_6675_aug_1
20230402,id_6675,yes,augmented,31.52875,74.330625,40,26,images/plume_new\20230402_methane_mixing_ratio_id_6675_aug_2
20230403,id_2012,yes,augmented,34.8,40.77,2,36,images/plume_new\20230403_methane_mixing_ratio_id_2012_aug_0
20230403,id_2012,yes,augmented,34.8,40.77,62,28,images/plume_new\20230403_methane_mixing_ratio_id_2012_aug_1
20230403,id_2012,yes,augmented,34.8,40.77,2,28,images/plume_new\20230403_methane_mixing_ratio_id_2012_aug_2
20230403,id_3353,yes,augmented,22.528,88.452,49,38,images/plume_new\20230403_methane_mixing_ratio_id_3353_aug_0
20230403,id_3353,yes,augmented,22.528,88.452,15,26,images/plume_new\20230403_methane_mixing_ratio_id_3353_aug_1
20230403,id_3353,yes,augmented,22.528,88.452,49,26,images/plume_new\20230403_methane_mixing_ratio_id_3353_aug_2
20230404,id_6516,yes,augmented,24.9075,67.023,50,15,images/plume_new\20230404_methane_mixing_ratio_id_6516_aug_0
20230404,id_6516,yes,augmented,24.9075,67.023,14,49,images/plume_new\20230404_methane_mixing_ratio_id_6516_aug_1
20230404,id_6516,yes,augmented,24.9075,67.023,50,49,images/plume_new\20230404_methane_mixing_ratio_id_6516_aug_2
20230405,id_2274,yes,augmented,28.51,77.44239999999999,25,59,images/plume_new\20230405_methane_mixing_ratio_id_2274_aug_0
20230405,id_2274,yes,augmented,28.51,77.44239999999999,39,5,images/plume_new\20230405_methane_mixing_ratio_id_2274_aug_1
20230405,id_2274,yes,augmented,28.51,77.44239999999999,25,5,images/plume_new\20230405_methane_mixing_ratio_id_2274_aug_2
20230406,id_2274,yes,augmented,28.51,77.44239999999999,11,60,images/plume_new\20230406_methane_mixing_ratio_id_2274_aug_0
20230406,id_2274,yes,augmented,28.51,77.44239999999999,53,4,images/plume_new\20230406_methane_mixing_ratio_id_2274_aug_1
20230406,id_2274,yes,augmented,28.51,77.44239999999999,11,4,images/plume_new\20230406_methane_mixing_ratio_id_2274_aug_2
20230101,id_2384,no,augmented,36.1369599093372,37.20390809466999,41,23,images/no_plume_new\20230101_methane_mixing_ratio_id_2384_aug_0
20230101,id_2384,no,augmented,36.1369599093372,37.20390809466999,23,41,images/no_plume_new\20230101_methane_mixing_ratio_id_2384_aug_1
20230101,id_2384,no,augmented,36.1369599093372,37.20390809466999,41,41,images/no_plume_new\20230101_methane_mixing_ratio_id_2384_aug_2
20230101,id_4690,no,augmented,35.950275250953894,40.26765247205837,35,28,images/no_plume_new\20230101_methane_mixing_ratio_id_4690_aug_0
20230101,id_4690,no,augmented,35.950275250953894,40.26765247205837,29,36,images/no_plume_new\20230101_methane_mixing_ratio_id_4690_aug_1
20230101,id_4690,no,augmented,35.950275250953894,40.26765247205837,35,36,images/no_plume_new\20230101_methane_mixing_ratio_id_4690_aug_2
20230101,id_5510,no,augmented,32.7138538991573,44.60939823147924,9,54,images/no_plume_new\20230101_methane_mixing_ratio_id_5510_aug_0
20230101,id_5510,no,augmented,32.7138538991573,44.60939823147924,55,10,images/no_plume_new\20230101_methane_mixing_ratio_id_5510_aug_1
20230101,id_5510,no,augmented,32.7138538991573,44.60939823147924,9,10,images/no_plume_new\20230101_methane_mixing_ratio_id_5510_aug_2
20230101,id_6912,no,augmented,31.72126854731165,54.21393370014327,47,62,images/no_plume_new\20230101_methane_mixing_ratio_id_6912_aug_0
20230101,id_6912,no,augmented,31.72126854731165,54.21393370014327,17,2,images/no_plume_new\20230101_methane_mixing_ratio_id_6912_aug_1
20230101,id_6912,no,augmented,31.72126854731165,54.21393370014327,47,2,images/no_plume_new\20230101_methane_mixing_ratio_id_6912_aug_2
20230102,id_2384,no,augmented,36.1369599093372,37.20390809466999,41,23,images/no_plume_new\20230102_methane_mixing_ratio_id_2384_aug_0
20230102,id_2384,no,augmented,36.1369599093372,37.20390809466999,23,41,images/no_plume_new\20230102_methane_mixing_ratio_id_2384_aug_1
20230102,id_2384,no,augmented,36.1369599093372,37.20390809466999,41,41,images/no_plume_new\20230102_methane_mixing_ratio_id_2384_aug_2
20230102,id_3773,no,augmented,33.990811856834604,39.64186600870411,45,14,images/no_plume_new\20230102_methane_mixing_ratio_id_3773_aug_0
20230102,id_3773,no,augmented,33.990811856834604,39.64186600870411,19,50,images/no_plume_new\20230102_methane_mixing_ratio_id_3773_aug_1
20230102,id_3773,no,augmented,33.990811856834604,39.64186600870411,45,50,images/no_plume_new\20230102_methane_mixing_ratio_id_3773_aug_2
20230102,id_4574,no,augmented,36.5965196224425,38.32140523312823,53,48,images/no_plume_new\20230102_methane_mixing_ratio_id_4574_aug_0
20230102,id_4574,no,augmented,36.5965196224425,38.32140523312823,11,16,images/no_plume_new\20230102_methane_mixing_ratio_id_4574_aug_1
20230102,id_4574,no,augmented,36.5965196224425,38.32140523312823,53,16,images/no_plume_new\20230102_methane_mixing_ratio_id_4574_aug_2
20230102,id_4690,no,augmented,35.950275250953894,40.26765247205837,35,28,images/no_plume_new\20230102_methane_mixing_ratio_id_4690_aug_0
20230102,id_4690,no,augmented,35.950275250953894,40.26765247205837,29,36,images/no_plume_new\20230102_methane_mixing_ratio_id_4690_aug_1
20230102,id_4690,no,augmented,35.950275250953894,40.26765247205837,35,36,images/no_plume_new\20230102_methane_mixing_ratio_id_4690_aug_2
20230102,id_5654,no,augmented,35.44098753087148,41.28402600913846,22,51,images/no_plume_new\20230102_methane_mixing_ratio_id_5654_aug_0
20230102,id_5654,no,augmented,35.44098753087148,41.28402600913846,42,13,images/no_plume_new\20230102_methane_mixing_ratio_id_5654_aug_1
20230102,id_5654,no,augmented,35.44098753087148,41.28402600913846,22,13,images/no_plume_new\20230102_methane_mixing_ratio_id_5654_aug_2
